tahun,propinsi,nama_bandara,kota,tipe_penerbangan,pesawat_datang,pesawat_berangkat,penumpang_datang,penumpang_berangkat,penumpang_total,penumpang_transit,barang_total_kg,bagasi_total_kg
2022,NUSA TENGGARA TIMUR,MALI,ALOR,DOMESTIK,391.0,391.0,22202.0,22195.0,44397.0,0.0,249864.0,162745.0
2023,NUSA TENGGARA TIMUR,MALI,ALOR,DOMESTIK,361.0,361.0,19322.0,19.0,38762.0,0.0,173347.0,177906.0
2024,NUSA TENGGARA TIMUR,MALI,ALOR,DOMESTIK,354.0,354.0,20404.0,20603.0,41007.0,0.0,176582.0,199225.0
2020,NUSA TENGGARA TIMUR,TARDAMU,SABU,DOMESTIK,690.0,690.0,3953.0,4398.0,8351.0,0.0,3594.0,22.0
2021,NUSA TENGGARA TIMUR,TARDAMU,SABU,DOMESTIK,602.0,602.0,2988.0,3584.0,6572.0,0.0,15666.0,28022.0
2022,NUSA TENGGARA TIMUR,TARDAMU,SABU,DOMESTIK,390.0,390.0,2.0,3074.0,5834.0,0.0,5012.0,33558.0
2023,NUSA TENGGARA TIMUR,TARDAMU,SABU,DOMESTIK,513.0,514.0,3972.0,4153.0,8125.0,0.0,328.0,48033.0
2024,NUSA TENGGARA TIMUR,TARDAMU,SABU,DOMESTIK,708.0,716.0,5371.0,5516.0,10887.0,3.0,200.0,46588.0
2020,NUSA TENGGARA TIMUR,FRANS SALES LEGA,RUTENG,DOMESTIK,213.0,213.0,5641.0,5082.0,10723.0,0.0,62607.0,57105.0
2021,NUSA TENGGARA TIMUR,FRANS SALES LEGA,RUTENG,DOMESTIK,308.0,308.0,10.0,11646.0,22136.0,0.0,52508.0,50.0
2022,NUSA TENGGARA TIMUR,FRANS SALES LEGA,RUTENG,DOMESTIK,175.0,175.0,6597.0,6913.0,13.0,0.0,15434.0,33315.0
2023,NUSA TENGGARA TIMUR,FRANS SALES LEGA,RUTENG,DOMESTIK,149.0,149.0,5216.0,5029.0,10245.0,0.0,1586.0,25.0
2024,NUSA TENGGARA TIMUR,FRANS SALES LEGA,RUTENG,DOMESTIK,223.0,225.0,7302.0,6583.0,13885.0,8.0,4601.0,31355.0
2020,NUSA TENGGARA TIMUR,DAVID CONSTANTIJN SAUDALE,ROTE,DOMESTIK,298.0,300.0,13552.0,14.0,28422.0,0.0,15821.0,37.0
2021,NUSA TENGGARA TIMUR,DAVID CONSTANTIJN SAUDALE,ROTE,DOMESTIK,465.0,463.0,12218.0,12357.0,24575.0,491.0,26414.0,49267.0
2022,NUSA TENGGARA TIMUR,DAVID CONSTANTIJN SAUDALE,ROTE,DOMESTIK,294.0,295.0,9504.0,10139.0,19643.0,157.0,26939.0,71841.0
2023,NUSA TENGGARA TIMUR,DAVID CONSTANTIJN SAUDALE,ROTE,DOMESTIK,247.0,248.0,1498.0,1851.0,3349.0,0.0,1598.0,26073.0
2024,NUSA TENGGARA TIMUR,DAVID CONSTANTIJN SAUDALE,ROTE,DOMESTIK,308.0,308.0,1958.0,2287.0,4245.0,0.0,18.0,26758.0
2020,NUSA TENGGARA TIMUR,A.A BERE TALLO,ATAMBUA,DOMESTIK,449.0,449.0,19634.0,19396.0,39.0,0.0,23612.0,75402.0
2021,NUSA TENGGARA TIMUR,A.A BERE TALLO,ATAMBUA,DOMESTIK,198.0,203.0,7993.0,7732.0,15725.0,0.0,23537.0,72723.0
2022,NUSA TENGGARA TIMUR,A.A BERE TALLO,ATAMBUA,DOMESTIK,344.0,344.0,15894.0,14894.0,30788.0,0.0,11.0,219086.0
2023,NUSA TENGGARA TIMUR,A.A BERE TALLO,ATAMBUA,DOMESTIK,345.0,341.0,16868.0,15578.0,32446.0,0.0,13.0,248504.0
2024,NUSA TENGGARA TIMUR,A.A BERE TALLO,ATAMBUA,DOMESTIK,263.0,262.0,11822.0,10741.0,22563.0,0.0,1.0,163008.0
2020,NUSA TENGGARA TIMUR,SOA,BAJAWA,DOMESTIK,884.0,884.0,28105.0,28585.0,56.0,12.0,38289.0,172566.0
2021,NUSA TENGGARA TIMUR,SOA,BAJAWA,DOMESTIK,842.0,842.0,21472.0,23224.0,44696.0,13836.0,35992.0,130736.0
2022,NUSA TENGGARA TIMUR,SOA,BAJAWA,DOMESTIK,468.0,480.0,17296.0,17448.0,34744.0,4101.0,76912.0,115109.0
2023,NUSA TENGGARA TIMUR,SOA,BAJAWA,DOMESTIK,730.0,725.0,18851.0,20086.0,38937.0,17058.0,51565.0,197142.0
2024,NUSA TENGGARA TIMUR,SOA,BAJAWA,DOMESTIK,480.0,675.0,13699.0,18267.0,31966.0,13145.0,36402.0,162.0
2020,NUSA TENGGARA TIMUR,H. HASAN AROEBOESMAN,ENDE,DOMESTIK,1.0,1531.0,55743.0,54973.0,110716.0,17.0,190795.0,333939.0
2021,NUSA TENGGARA TIMUR,H. HASAN AROEBOESMAN,ENDE,DOMESTIK,1525.0,1523.0,117454.0,56027.0,173481.0,13.0,163416.0,328.0
2022,NUSA TENGGARA TIMUR,H. HASAN AROEBOESMAN,ENDE,DOMESTIK,1277.0,1278.0,54.0,56021.0,110541.0,7699.0,290622.0,421319.0
2023,NUSA TENGGARA TIMUR,H. HASAN AROEBOESMAN,ENDE,DOMESTIK,1314.0,1314.0,53623.0,53925.0,107548.0,14476.0,255695.0,511533.0
2024,NUSA TENGGARA TIMUR,H. HASAN AROEBOESMAN,ENDE,DOMESTIK,1104.0,1104.0,43328.0,43246.0,86574.0,14.0,247249.0,440723.0
2020,NUSA TENGGARA TIMUR,GEWAYANTANA,LARANTUKA,DOMESTIK,466.0,466.0,25404.0,25584.0,50988.0,0.0,142089.0,124341.0
2021,NUSA TENGGARA TIMUR,GEWAYANTANA,LARANTUKA,DOMESTIK,316.0,316.0,17753.0,15.0,33403.0,0.0,156932.0,93481.0
2022,NUSA TENGGARA TIMUR,GEWAYANTANA,LARANTUKA,DOMESTIK,309.0,309.0,16544.0,14018.0,30562.0,0.0,134.0,107273.0
2023,NUSA TENGGARA TIMUR,GEWAYANTANA,LARANTUKA,DOMESTIK,328.0,328.0,17229.0,15872.0,33101.0,0.0,141491.0,124964.0
2024,NUSA TENGGARA TIMUR,GEWAYANTANA,LARANTUKA,DOMESTIK,475.0,476.0,28873.0,27759.0,56632.0,0.0,144426.0,232947.0
2020,NUSA TENGGARA TIMUR,WONOPITO,LEWOLEBA,DOMESTIK,116.0,116.0,3858.0,3903.0,7761.0,0.0,28659.0,42.0
2021,NUSA TENGGARA TIMUR,WONOPITO,LEWOLEBA,DOMESTIK,107.0,107.0,4897.0,4521.0,9418.0,0.0,6947.0,25354.0
2022,NUSA TENGGARA TIMUR,WONOPITO,LEWOLEBA,DOMESTIK,232.0,233.0,10.0,10362.0,20772.0,0.0,19921.0,66113.0
2023,NUSA TENGGARA TIMUR,WONOPITO,LEWOLEBA,DOMESTIK,183.0,179.0,8751.0,8.0,17331.0,0.0,24417.0,66.0
2024,NUSA TENGGARA TIMUR,WONOPITO,LEWOLEBA,DOMESTIK,142.0,140.0,6569.0,6396.0,12965.0,0.0,14557.0,54021.0
2020,NUSA TENGGARA TIMUR,LEDE KALUMBANG,WAIKABUBAK,DOMESTIK,1358.0,1321.0,70617.0,60503.0,131.0,18944.0,375619.0,715.0
2021,NUSA TENGGARA TIMUR,LEDE KALUMBANG,WAIKABUBAK,DOMESTIK,1194.0,1198.0,48313.0,50417.0,98.0,6792.0,490.0,411952.0
2022,NUSA TENGGARA TIMUR,LEDE KALUMBANG,WAIKABUBAK,DOMESTIK,1532.0,1531.0,84437.0,85205.0,169642.0,15.0,716665.0,1200446.0
2023,NUSA TENGGARA TIMUR,LEDE KALUMBANG,WAIKABUBAK,DOMESTIK,1622.0,1622.0,87287.0,87357.0,174644.0,0.0,504385.0,1477752.0
2024,NUSA TENGGARA TIMUR,LEDE KALUMBANG,WAIKABUBAK,DOMESTIK,1223.0,1222.0,82775.0,81628.0,164403.0,1013.0,430848.0,1457379.0
2023,NUSA TENGGARA TIMUR,KABIR,,DOMESTIK,53.0,50.0,338.0,423.0,761.0,0.0,0.0,2.0
2024,NUSA TENGGARA TIMUR,KABIR,,DOMESTIK,105.0,105.0,725.0,787.0,1512.0,0.0,0.0,7902.0
2023,NUSA TENGGARA TIMUR,BENETE,,DOMESTIK,0.0,2789.0,0.0,18273.0,18273.0,44.0,7209.0,146269.0
2024,NUSA TENGGARA TIMUR,BENETE,,DOMESTIK,1477.0,2.0,8715.0,14.0,22725.0,164.0,14412.0,183968.0
2020,SULAWESI UTARA,SAM RATULANGI,MANADO,DOMESTIK,5853.0,5846.0,447016.0,441939.0,888955.0,763.0,14942145.0,5593741.0
2021,SULAWESI UTARA,SAM RATULANGI,MANADO,DOMESTIK,5772.0,5753.0,442587.0,446824.0,889411.0,17505.0,16068326.0,7171170.0
2022,SULAWESI UTARA,SAM RATULANGI,MANADO,DOMESTIK,6577.0,6517.0,603.0,607863.0,1211233.0,27643.0,15791252.0,11239376.0
2023,SULAWESI UTARA,SAM RATULANGI,MANADO,DOMESTIK,7607.0,7623.0,744827.0,724399.0,1469226.0,30.0,13825766.0,13985743.0
2024,SULAWESI UTARA,SAM RATULANGI,MANADO,DOMESTIK,7777.0,7762.0,756765.0,767133.0,1523898.0,17689.0,16118944.0,14483926.0
2020,SULAWESI UTARA,SAM RATULANGI,MANADO,INTERNASIONAL,230.0,237.0,26768.0,21502.0,48.0,0.0,309036.0,628292.0
2021,SULAWESI UTARA,SAM RATULANGI,MANADO,INTERNASIONAL,183.0,210.0,16718.0,1052.0,17.0,0.0,511705.0,319052.0
2022,SULAWESI UTARA,SAM RATULANGI,MANADO,INTERNASIONAL,251.0,304.0,23669.0,15372.0,39041.0,0.0,296752.0,642434.0
2023,SULAWESI UTARA,SAM RATULANGI,MANADO,INTERNASIONAL,687.0,685.0,90685.0,88893.0,179578.0,0.0,309153.0,2449670.0
2024,SULAWESI UTARA,SAM RATULANGI,MANADO,INTERNASIONAL,839.0,882.0,110.0,114456.0,225196.0,4329.0,299616.0,2895472.0
2020,SULAWESI UTARA,MELONGGUANE,SANGIHE TALAUD,DOMESTIK,134.0,135.0,5641.0,6414.0,12055.0,0.0,3766.0,16924.0
2021,SULAWESI UTARA,MELONGGUANE,SANGIHE TALAUD,DOMESTIK,55.0,55.0,2093.0,2134.0,4227.0,0.0,2733.0,6373.0
2022,SULAWESI UTARA,MELONGGUANE,SANGIHE TALAUD,DOMESTIK,131.0,131.0,4289.0,4568.0,8857.0,0.0,782.0,14854.0
2023,SULAWESI UTARA,MELONGGUANE,SANGIHE TALAUD,DOMESTIK,129.0,129.0,3122.0,3548.0,6.0,0.0,3.0,13.0
2024,SULAWESI UTARA,MELONGGUANE,SANGIHE TALAUD,DOMESTIK,75.0,77.0,1175.0,1276.0,2451.0,0.0,197.0,7822.0
2020,SULAWESI UTARA,NAHA,TAHUNA,DOMESTIK,108.0,108.0,3537.0,3602.0,7139.0,0.0,4.0,12.0
2021,SULAWESI UTARA,NAHA,TAHUNA,DOMESTIK,46.0,46.0,970.0,967.0,1937.0,626.0,74.0,3.0
2022,SULAWESI UTARA,NAHA,TAHUNA,DOMESTIK,259.0,257.0,3621.0,3.0,6731.0,0.0,0.0,19357.0
2023,SULAWESI UTARA,NAHA,TAHUNA,DOMESTIK,223.0,222.0,2775.0,2537.0,5312.0,5039.0,0.0,23693.0
2024,SULAWESI UTARA,NAHA,TAHUNA,DOMESTIK,154.0,147.0,1518.0,1461.0,2979.0,945.0,0.0,15064.0
2020,SULAWESI UTARA,MIANGAS,,DOMESTIK,19.0,19.0,314.0,329.0,643.0,0.0,0.0,1.0
2021,SULAWESI UTARA,MIANGAS,,DOMESTIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,SULAWESI UTARA,MIANGAS,,DOMESTIK,4.0,4.0,66.0,57.0,123.0,0.0,0.0,0.0
2023,SULAWESI UTARA,MIANGAS,,DOMESTIK,4.0,4.0,126.0,132.0,258.0,0.0,0.0,497.0
2024,SULAWESI UTARA,MIANGAS,,DOMESTIK,105.0,104.0,1013.0,1.0,2043.0,0.0,0.0,9433.0
2024,SULAWESI UTARA,BOLAANG MONGONDOW,,DOMESTIK,163.0,163.0,1.0,1.0,2.0,0.0,0.0,16.0
2024,SULAWESI UTARA,SITARO,,DOMESTIK,113.0,116.0,1.0,1.0,2.0,0.0,0.0,10.0
2020,GORONTALO,DJALALUDDIN,GORONTALO,DOMESTIK,1237.0,1226.0,101993.0,123005.0,224998.0,0.0,2365132.0,1190172.0
2021,GORONTALO,DJALALUDDIN,GORONTALO,DOMESTIK,890.0,897.0,87649.0,91938.0,179587.0,0.0,2223991.0,2227610.0
2022,GORONTALO,DJALALUDDIN,GORONTALO,DOMESTIK,1586.0,1528.0,149084.0,146837.0,295921.0,0.0,4699575.0,2844804.0
2023,GORONTALO,DJALALUDDIN,GORONTALO,DOMESTIK,1778.0,1761.0,167021.0,168893.0,335914.0,1.0,4217264.0,3240124.0
2024,GORONTALO,DJALALUDDIN,GORONTALO,DOMESTIK,1887.0,1883.0,169272.0,170545.0,339817.0,6.0,6111344.0,3290173.0
2024,GORONTALO,PANUA POHUWATO,,DOMESTIK,147.0,146.0,250.0,246.0,496.0,41.0,0.0,3.0
2020,SULAWESI TENGAH,MUTIARA,PALU,DOMESTIK,2521.0,2486.0,219538.0,222989.0,442527.0,9529.0,6561390.0,2095840.0
2021,SULAWESI TENGAH,MUTIARA,PALU,DOMESTIK,2762.0,2756.0,217814.0,217998.0,435812.0,0.0,9940350.0,2926717.0
2022,SULAWESI TENGAH,MUTIARA,PALU,DOMESTIK,3644.0,3647.0,325691.0,330073.0,655764.0,0.0,12055684.0,5430556.0
2023,SULAWESI TENGAH,MUTIARA,PALU,DOMESTIK,3865.0,3871.0,378209.0,380655.0,758864.0,18708.0,11022682.0,6359263.0
2024,SULAWESI TENGAH,MUTIARA,PALU,DOMESTIK,3861.0,3.0,399983.0,403355.0,803338.0,21788.0,12643718.0,6947446.0
2020,SULAWESI TENGAH,SULTAN BANTILAN,TOLI-TOLI,DOMESTIK,96.0,96.0,3774.0,3748.0,7522.0,0.0,6406.0,21864.0
2021,SULAWESI TENGAH,SULTAN BANTILAN,TOLI-TOLI,DOMESTIK,47.0,46.0,1325.0,1399.0,2724.0,0.0,40.0,11.0
2022,SULAWESI TENGAH,SULTAN BANTILAN,TOLI-TOLI,DOMESTIK,84.0,84.0,3146.0,3243.0,6389.0,0.0,55.0,35018.0
2023,SULAWESI TENGAH,SULTAN BANTILAN,TOLI-TOLI,DOMESTIK,56.0,56.0,1873.0,1595.0,3468.0,0.0,0.0,27255.0
2024,SULAWESI TENGAH,SULTAN BANTILAN,TOLI-TOLI,DOMESTIK,53.0,51.0,1773.0,1726.0,3499.0,0.0,137.0,21925.0
2020,SULAWESI TENGAH,SYUKURAN AMINUDDIN AMIR,LUWUK,DOMESTIK,1011.0,1008.0,58447.0,54501.0,112948.0,7.0,566793.0,745136.0
2021,SULAWESI TENGAH,SYUKURAN AMINUDDIN AMIR,LUWUK,DOMESTIK,858.0,858.0,60622.0,61031.0,121653.0,5362.0,963608.0,952313.0
2022,SULAWESI TENGAH,SYUKURAN AMINUDDIN AMIR,LUWUK,DOMESTIK,995.0,995.0,80447.0,89235.0,169682.0,3552.0,1096933.0,1338795.0
2023,SULAWESI TENGAH,SYUKURAN AMINUDDIN AMIR,LUWUK,DOMESTIK,911.0,911.0,85642.0,86268.0,171.0,1222.0,862421.0,1444485.0
2024,SULAWESI TENGAH,SYUKURAN AMINUDDIN AMIR,LUWUK,DOMESTIK,788.0,788.0,87587.0,89661.0,177248.0,94.0,687.0,1543366.0
2020,SULAWESI TENGAH,TANJUNG API,AMPANA,DOMESTIK,15.0,15.0,129.0,179.0,308.0,0.0,0.0,1673.0
2021,SULAWESI TENGAH,TANJUNG API,AMPANA,DOMESTIK,114.0,114.0,754.0,731.0,1485.0,0.0,0.0,17712.0
2022,SULAWESI TENGAH,TANJUNG API,AMPANA,DOMESTIK,51.0,51.0,279.0,313.0,592.0,0.0,0.0,3551.0
2023,SULAWESI TENGAH,TANJUNG API,AMPANA,DOMESTIK,111.0,110.0,1036.0,1099.0,2135.0,0.0,0.0,9857.0
2024,SULAWESI TENGAH,TANJUNG API,AMPANA,DOMESTIK,108.0,108.0,1031.0,1081.0,2112.0,0.0,0.0,10074.0
2020,SULAWESI TENGAH,KASIGUNCU,POSO,DOMESTIK,125.0,125.0,2799.0,2752.0,5551.0,0.0,6712.0,20089.0
2021,SULAWESI TENGAH,KASIGUNCU,POSO,DOMESTIK,7.0,7.0,113.0,94.0,207.0,0.0,0.0,1117.0
2022,SULAWESI TENGAH,KASIGUNCU,POSO,DOMESTIK,3.0,3.0,37.0,37.0,74.0,0.0,0.0,0.0
2023,SULAWESI TENGAH,KASIGUNCU,POSO,DOMESTIK,3.0,3.0,25.0,25.0,50.0,0.0,0.0,33.0
2024,SULAWESI TENGAH,KASIGUNCU,POSO,DOMESTIK,102.0,102.0,490.0,469.0,959.0,6.0,1.0,47698.0
2020,SULAWESI TENGAH,POGOGUL / BUOL,,DOMESTIK,79.0,79.0,2913.0,2472.0,5385.0,0.0,0.0,9606.0
2021,SULAWESI TENGAH,POGOGUL / BUOL,,DOMESTIK,14.0,14.0,357.0,475.0,832.0,0.0,0.0,1.0
2022,SULAWESI TENGAH,POGOGUL / BUOL,,DOMESTIK,12.0,12.0,289.0,267.0,556.0,0.0,0.0,1996.0
2023,SULAWESI TENGAH,POGOGUL / BUOL,,DOMESTIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,SULAWESI TENGAH,POGOGUL / BUOL,,DOMESTIK,89.0,89.0,426.0,551.0,977.0,0.0,0.0,4687.0
2024,SULAWESI TENGAH,MOROWALI,,DOMESTIK,2.0,2.0,110.0,104.0,214.0,51.0,139.0,1720186.0
2020,SULAWESI BARAT,TAMPA PADANG,MAMUJU,DOMESTIK,663.0,663.0,26641.0,26976.0,53617.0,0.0,29189.0,193536.0
2021,SULAWESI BARAT,TAMPA PADANG,MAMUJU,DOMESTIK,836.0,836.0,21668.0,21104.0,42772.0,0.0,170534.0,184649.0
2022,SULAWESI BARAT,TAMPA PADANG,MAMUJU,DOMESTIK,652.0,652.0,25498.0,25965.0,51463.0,0.0,51828.0,226206.0
2023,SULAWESI BARAT,TAMPA PADANG,MAMUJU,DOMESTIK,590.0,591.0,26919.0,27554.0,54473.0,0.0,37445.0,243191.0
2024,SULAWESI BARAT,TAMPA PADANG,MAMUJU,DOMESTIK,308.0,308.0,24421.0,23739.0,48.0,18.0,137446.0,280295.0
2020,SULAWESI SELATAN,SULTAN HASANUDDIN,MAKASSAR,DOMESTIK,32288.0,32215.0,2910327.0,1797572.0,4707899.0,1319468.0,65566965.0,28832838.0
2021,SULAWESI SELATAN,SULTAN HASANUDDIN,MAKASSAR,DOMESTIK,33714.0,33639.0,3234212.0,1763972.0,4998184.0,1658538.0,77561798.0,39644214.0
2022,SULAWESI SELATAN,SULTAN HASANUDDIN,MAKASSAR,DOMESTIK,38.0,38687.0,4674139.0,2553138.0,7227277.0,2326061.0,82180472.0,65471635.0
2023,SULAWESI SELATAN,SULTAN HASANUDDIN,MAKASSAR,DOMESTIK,39949.0,39985.0,4991238.0,2781117.0,7772355.0,2375105.0,78165042.0,69331677.0
2024,SULAWESI SELATAN,SULTAN HASANUDDIN,MAKASSAR,DOMESTIK,35687.0,35657.0,4554212.0,4675774.0,9229986.0,1686405.0,94889254.0,66959537.0
2020,SULAWESI SELATAN,SULTAN HASANUDDIN,MAKASSAR,INTERNASIONAL,182.0,245.0,36697.0,33.0,69707.0,0.0,691891.0,1253476.0
2021,SULAWESI SELATAN,SULTAN HASANUDDIN,MAKASSAR,INTERNASIONAL,17.0,97.0,12.0,7.0,19.0,134.0,1263606.0,252.0
2022,SULAWESI SELATAN,SULTAN HASANUDDIN,MAKASSAR,INTERNASIONAL,345.0,361.0,80085.0,83438.0,163523.0,32.0,463472.0,2569157.0
2023,SULAWESI SELATAN,SULTAN HASANUDDIN,MAKASSAR,INTERNASIONAL,896.0,916.0,162895.0,155913.0,318808.0,167.0,1885050.0,4939509.0
2024,SULAWESI SELATAN,SULTAN HASANUDDIN,MAKASSAR,INTERNASIONAL,855.0,869.0,160665.0,166998.0,327663.0,8.0,693472.0,5652208.0
2020,SULAWESI SELATAN,ANDI JEMMA,MASAMBA,DOMESTIK,730.0,733.0,4253.0,4666.0,8919.0,0.0,895929.0,83651.0
2021,SULAWESI SELATAN,ANDI JEMMA,MASAMBA,DOMESTIK,1022.0,1024.0,5.0,5095.0,10205.0,0.0,540515.0,97291.0
2022,SULAWESI SELATAN,ANDI JEMMA,MASAMBA,DOMESTIK,1015.0,972.0,4881.0,5.0,10081.0,0.0,919774.0,94957.0
2023,SULAWESI SELATAN,ANDI JEMMA,MASAMBA,DOMESTIK,823.0,825.0,5093.0,5411.0,10504.0,0.0,595099.0,94221.0
2024,SULAWESI SELATAN,ANDI JEMMA,MASAMBA,DOMESTIK,887.0,890.0,5354.0,5847.0,11201.0,0.0,605883.0,97052.0
2020,SULAWESI SELATAN,H. AROEPALA,SELAYAR,DOMESTIK,262.0,262.0,12212.0,12549.0,24761.0,0.0,0.0,37375.0
2021,SULAWESI SELATAN,H. AROEPALA,SELAYAR,DOMESTIK,145.0,145.0,4513.0,5186.0,9699.0,0.0,0.0,34513.0
2022,SULAWESI SELATAN,H. AROEPALA,SELAYAR,DOMESTIK,54.0,54.0,2213.0,2411.0,4624.0,0.0,0.0,13807.0
2023,SULAWESI SELATAN,H. AROEPALA,SELAYAR,DOMESTIK,107.0,109.0,1224.0,1418.0,2642.0,17.0,0.0,11248.0
2024,SULAWESI SELATAN,H. AROEPALA,SELAYAR,DOMESTIK,1.0,1.0,12.0,12.0,24.0,0.0,0.0,0.0
2020,SULAWESI SELATAN,ARUNG PALAKKA,BONE,DOMESTIK,273.0,273.0,834.0,585.0,1419.0,0.0,0.0,7388.0
2021,SULAWESI SELATAN,ARUNG PALAKKA,BONE,DOMESTIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,SULAWESI SELATAN,ARUNG PALAKKA,BONE,DOMESTIK,46.0,46.0,228.0,279.0,507.0,0.0,0.0,2226.0
2023,SULAWESI SELATAN,ARUNG PALAKKA,BONE,DOMESTIK,185.0,185.0,1359.0,1.0,3029.0,0.0,0.0,17211.0
2024,SULAWESI SELATAN,ARUNG PALAKKA,BONE,DOMESTIK,9.0,9.0,52.0,13.0,65.0,0.0,0.0,0.0
2020,SULAWESI SELATAN,BUA (LAGALIGO),,DOMESTIK,298.0,298.0,10168.0,9935.0,20103.0,0.0,46359.0,77797.0
2021,SULAWESI SELATAN,BUA (LAGALIGO),,DOMESTIK,233.0,233.0,7942.0,7586.0,15528.0,0.0,31226.0,82.0
2022,SULAWESI SELATAN,BUA (LAGALIGO),,DOMESTIK,240.0,240.0,10401.0,10051.0,20452.0,0.0,3367.0,123382.0
2023,SULAWESI SELATAN,BUA (LAGALIGO),,DOMESTIK,356.0,351.0,15044.0,15574.0,30618.0,0.0,1791.0,165503.0
2024,SULAWESI SELATAN,BUA (LAGALIGO),,DOMESTIK,365.0,362.0,17784.0,18406.0,36.0,0.0,1609.0,200246.0
2020,SULAWESI SELATAN,RAMPI,,DOMESTIK,499.0,499.0,2525.0,2148.0,4673.0,0.0,330537.0,48554.0
2021,SULAWESI SELATAN,RAMPI,,DOMESTIK,313.0,313.0,2.0,2626.0,5536.0,0.0,375515.0,56897.0
2022,SULAWESI SELATAN,RAMPI,,DOMESTIK,260.0,260.0,2777.0,2486.0,5263.0,0.0,438.0,72742129.0
2023,SULAWESI SELATAN,RAMPI,,DOMESTIK,365.0,365.0,2.0,2034.0,4364.0,0.0,285.0,42027.0
2024,SULAWESI SELATAN,RAMPI,,DOMESTIK,421.0,421.0,2866.0,2509.0,5375.0,0.0,299792.0,53948.0
2020,SULAWESI SELATAN,SEKO,,DOMESTIK,608.0,605.0,2658.0,2456.0,5114.0,0.0,515137.0,42258.0
2021,SULAWESI SELATAN,SEKO,,DOMESTIK,439.0,440.0,2863.0,3146.0,6009.0,0.0,409068.0,54707.0
2022,SULAWESI SELATAN,SEKO,,DOMESTIK,418.0,417.0,3.0,3509.0,7059.0,0.0,510605.0,63423.0
2023,SULAWESI SELATAN,SEKO,,DOMESTIK,516.0,514.0,3388.0,3443.0,6831.0,0.0,300129.0,68392.0
2024,SULAWESI SELATAN,SEKO,,DOMESTIK,663.0,663.0,4558.0,4518.0,9076.0,0.0,319747.0,75765.0
2020,SULAWESI SELATAN,BUNTU KUNIK,TANA TORAJA,DOMESTIK,188.0,190.0,4996.0,3297.0,8293.0,0.0,0.0,34116.0
2021,SULAWESI SELATAN,BUNTU KUNIK,TANA TORAJA,DOMESTIK,291.0,291.0,7616.0,8636.0,16252.0,0.0,0.0,98956.0
2022,SULAWESI SELATAN,BUNTU KUNIK,TANA TORAJA,DOMESTIK,299.0,299.0,10225.0,10401.0,20626.0,0.0,0.0,113201.0
2023,SULAWESI SELATAN,BUNTU KUNIK,TANA TORAJA,DOMESTIK,348.0,345.0,10583.0,10382.0,20965.0,0.0,0.0,128464.0
2024,SULAWESI SELATAN,BUNTU KUNIK,TANA TORAJA,DOMESTIK,337.0,333.0,10953.0,9.0,20323.0,304.0,6661.0,123.0
2020,SULAWESI TENGGARA,HALUOLEO,KENDARI,DOMESTIK,3289.0,3283.0,324.0,326463.0,651083.0,2762.0,7331599.0,2660809.0
2021,SULAWESI TENGGARA,HALUOLEO,KENDARI,DOMESTIK,3616.0,3.0,332471.0,327813.0,660284.0,0.0,10265712.0,3426226.0
2022,SULAWESI TENGGARA,HALUOLEO,KENDARI,DOMESTIK,3699.0,3695.0,451854.0,460979.0,912833.0,0.0,11877229.0,6575899.0
2023,SULAWESI TENGGARA,HALUOLEO,KENDARI,DOMESTIK,3.0,3843.0,521746.0,516.0,1038526.0,27519.0,4505046.0,5169319.0
2024,SULAWESI TENGGARA,HALUOLEO,KENDARI,DOMESTIK,3.0,3263.0,450.0,458344.0,908764.0,0.0,9503185.0,6702308.0
2020,SULAWESI TENGGARA,BETO AMBARI,BAU-BAU,DOMESTIK,1.0,1129.0,56813.0,54032.0,110845.0,0.0,134294.0,334009.0
2021,SULAWESI TENGGARA,BETO AMBARI,BAU-BAU,DOMESTIK,1138.0,1139.0,51384.0,52.0,103664.0,0.0,168471.0,449261.0
2022,SULAWESI TENGGARA,BETO AMBARI,BAU-BAU,DOMESTIK,950.0,955.0,49.0,49386.0,99186.0,0.0,188095.0,530757.0
2023,SULAWESI TENGGARA,BETO AMBARI,BAU-BAU,DOMESTIK,792.0,792.0,40289.0,39437.0,79726.0,0.0,149941.0,454551.0
2024,SULAWESI TENGGARA,BETO AMBARI,BAU-BAU,DOMESTIK,592.0,592.0,34866.0,34057.0,68923.0,0.0,134298.0,398147.0
2020,SULAWESI TENGGARA,SUGIMANURU,MUNA,DOMESTIK,179.0,179.0,9047.0,8476.0,17523.0,0.0,15121.0,38918.0
2021,SULAWESI TENGGARA,SUGIMANURU,MUNA,DOMESTIK,166.0,166.0,6371.0,6404.0,12775.0,0.0,13763.0,43186.0
2022,SULAWESI TENGGARA,SUGIMANURU,MUNA,DOMESTIK,142.0,142.0,5903.0,6.0,12073.0,0.0,19782.0,54159.0
2023,SULAWESI TENGGARA,SUGIMANURU,MUNA,DOMESTIK,81.0,79.0,2684.0,2812.0,5496.0,0.0,8.0,26556.0
2024,SULAWESI TENGGARA,SUGIMANURU,MUNA,DOMESTIK,1.0,1.0,27.0,0.0,27.0,0.0,400.0,0.0
